name,state,city,ntee_code,geo_tier,verdict,confidence,rejection_reason,assets_end_of_year,asset_amount,grants_paid_total,typical_grant_estimate,grant_history_method,similar_grants_count,propublica_url,ruling_date,most_recent_filing_year
Vermilion Heritage Foundation,IL,Danville,A99,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,4168657,,,,0,https://projects.propublica.org/nonprofits/organizations/371228476,2018-11-01,
Art Film Foundation,IL,Champaign,A31,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,122338,,,,0,https://projects.propublica.org/nonprofits/organizations/474200531,2015-07-01,
Chinatown Museum Foundation,IL,Chicago,A51,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,4620313,,,,0,https://projects.propublica.org/nonprofits/organizations/364492615,2003-06-01,
Heritage Educational Foundation,IL,Chicago,A23,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,358069,,,,0,https://projects.propublica.org/nonprofits/organizations/203534660,2021-09-01,
Elmhurst Heritage Foundation,IL,Elmhurst,A115,2,fail,,IRS foundation_code=17 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,2003721,,,,0,https://projects.propublica.org/nonprofits/organizations/363844970,1994-11-01,
Oh Art Foundation,IL,Chicago,A25,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,816666,,,,0,https://projects.propublica.org/nonprofits/organizations/462216297,2014-09-01,
Chicago Mahogany Foundation,IL,Chicago,A25,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,203512,,,,0,https://projects.propublica.org/nonprofits/organizations/874708164,2022-04-01,
Music Academy Foundation,IL,Rockford,A116,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,794057,,,,0,https://projects.propublica.org/nonprofits/organizations/205792412,2007-09-01,
Music Box Foundation,IL,Chicago,A68,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,51089,,,,0,https://projects.propublica.org/nonprofits/organizations/263042670,2015-08-01,
Martins International Foundation,IL,Chicago,A20,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,2586,,,,0,https://projects.propublica.org/nonprofits/organizations/363399178,2020-05-01,
Ukrainian Daughters Foundation,IL,Elmwood Park,A90,2,flag,long shot,,,39714,,,,0,https://projects.propublica.org/nonprofits/organizations/923044144,2023-04-01,
Klezmer Music Foundation,IL,Skokie,A6C,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,78204,,,,0,https://projects.propublica.org/nonprofits/organizations/364013890,2002-05-01,
Pigment International Foundation,IL,Chicago,A20,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,1474,,,,0,https://projects.propublica.org/nonprofits/organizations/833568820,2019-08-01,
Mary Heath Foundation,IL,Oblong,A99Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,3283771,2828014,,,,0,https://projects.propublica.org/nonprofits/organizations/371330907,1994-12-01,2023
Remember America Foundation,IL,Chicago,A31,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,68082,,,,0,https://projects.propublica.org/nonprofits/organizations/455344541,2013-11-01,
Blues Kids Foundation,IL,Chicago,A6E,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,5245,,,,0,https://projects.propublica.org/nonprofits/organizations/270678661,2010-05-01,
World Music Foundation,IL,Chicago,A20,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,68894,,,,0,https://projects.propublica.org/nonprofits/organizations/461109174,2015-08-01,
Mayan Warrior Foundation,IL,Chicago,A99,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,96953,,,,0,https://projects.propublica.org/nonprofits/organizations/832476646,2019-01-01,
C5 Artists Foundation,IL,Chicago,A12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,17759,,,,0,https://projects.propublica.org/nonprofits/organizations/332547800,2025-01-01,
Perfume Passage Foundation,IL,Barrington,A80,2,fail,,"Assets too low ($4,068) -- likely dormant or inactive. Minimum threshold: $50,000.",4068,5073,,,,0,https://projects.propublica.org/nonprofits/organizations/832421682,2019-08-01,2023
Japanese Arts Foundation,IL,Chicago,A20,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,53745,,,,0,https://projects.propublica.org/nonprofits/organizations/821258171,2017-05-01,
City First Foundation,IL,Chicago,A33Z,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,828521,,,,0,https://projects.propublica.org/nonprofits/organizations/363812182,1993-03-01,
Leo Strauss Foundation,IL,Chicago,A70,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,26184,,,,0,https://projects.propublica.org/nonprofits/organizations/862767035,2021-10-01,
Pete Ramsey Foundation,IL,Eureka,A12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,26573,,,,0,https://projects.propublica.org/nonprofits/organizations/393444793,2025-08-01,
Roselle Historical Foundation,IL,Roselle,A80,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,206668,,,,0,https://projects.propublica.org/nonprofits/organizations/363545680,1988-08-01,
Stickney House Foundation,IL,Bull Valley,A80,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,24672,,,,0,https://projects.propublica.org/nonprofits/organizations/363936296,2013-10-01,
Baker Pisano Foundation,IL,North Aurora,A51,2,fail,,Zero grants paid (grntspaid=$0) in all 5 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,221473,305438,,,,0,https://projects.propublica.org/nonprofits/organizations/824250714,2018-05-01,2023
Statsinger Cohen Foundation,IL,Chicago,A40,2,fail,,Zero grants paid (grntspaid=$0) in all 4 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,3162331,3169594,,,,0,https://projects.propublica.org/nonprofits/organizations/850842352,2020-06-01,2023
The Hengst Foundation,IL,Washington,A61,2,flag,long shot,,,1861495,,,,0,https://projects.propublica.org/nonprofits/organizations/933712206,2025-06-01,
Facility Foundation Nfp,IL,Chicago,A20,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,204992,,,,0,https://projects.propublica.org/nonprofits/organizations/842395168,2023-12-01,
Hunley Foundation Nfp,IL,Chicago,A30,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,841,,,,0,https://projects.propublica.org/nonprofits/organizations/843802315,2021-04-01,
Dream House Foundation,IL,Alsip,A12,2,flag,long shot,,,1,,,,0,https://projects.propublica.org/nonprofits/organizations/993479944,2024-06-01,
Urhobo Cultural Foundation,IL,Glen Carbon,A11,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,7035,,,,0,https://projects.propublica.org/nonprofits/organizations/824865347,2019-03-01,
Chana School Foundation,IL,Oregon,A80,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,67639,,,,0,https://projects.propublica.org/nonprofits/organizations/364232916,1999-12-01,
Zz Sky Foundation,IL,Champaign,A20,2,flag,long shot,,,2278,,,,0,https://projects.propublica.org/nonprofits/organizations/332489141,2025-02-01,
All Equal Foundation,IL,Des Plaines,A20,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,3780,,,,0,https://projects.propublica.org/nonprofits/organizations/823084949,2018-06-01,
Aia Illinois Foundation,IL,Springfield,A12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,29564,,,,0,https://projects.propublica.org/nonprofits/organizations/852857948,2020-12-01,
Riot Fest Foundation,IL,Chicago,A99,2,fail,,"Assets too low ($6,606) -- likely dormant or inactive. Minimum threshold: $50,000.",6606,4679,,,,0,https://projects.propublica.org/nonprofits/organizations/472385146,2023-10-01,2022
Slowfire Art Foundation,IL,Oak Park,A60,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,100,,,,0,https://projects.propublica.org/nonprofits/organizations/882104371,2022-05-01,
Antinoupolis Foundation Inc,IL,Chicago,A70,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,6400,,,,0,https://projects.propublica.org/nonprofits/organizations/452050018,2012-06-01,
Audio Arts Foundation,IL,Chicago,A20,2,fail,,"Assets too low ($1) -- likely dormant or inactive. Minimum threshold: $50,000.",1,333,,,,0,https://projects.propublica.org/nonprofits/organizations/823448977,2017-12-01,2023
Tiz Media Foundation,IL,Evanston,A30,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,13390,,,,0,https://projects.propublica.org/nonprofits/organizations/364486596,2003-06-01,
Ccd Historical Foundation,IL,Decatur,A80,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,1,,,,0,https://projects.propublica.org/nonprofits/organizations/392669591,2025-11-01,
Tessler Heritage Foundation,IL,Chicago,A51,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,826265,826265,,,,0,https://projects.propublica.org/nonprofits/organizations/261913357,2009-06-01,2023
Sandra Hindman Foundation,IL,Chicago,A01,2,fail,,"Assets too low ($33,643) -- likely dormant or inactive. Minimum threshold: $50,000.",33643,22284,,,,0,https://projects.propublica.org/nonprofits/organizations/823850546,2019-10-01,2023
Thirteen-fifty Foundation,IL,Chicago,A80,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,304,,,,0,https://projects.propublica.org/nonprofits/organizations/364474724,2002-10-01,
Franklin Park Foundation,IL,Bloomington,A80,2,fail,,"Assets too low ($19,407) -- likely dormant or inactive. Minimum threshold: $50,000.",19407,535,,,,0,https://projects.propublica.org/nonprofits/organizations/880701718,2022-03-01,2023
Intrigue Yellow Foundation,IL,Chicago,A20,2,fail,,"Assets too low ($5,300) -- likely dormant or inactive. Minimum threshold: $50,000.",5300,2487,,,,0,https://projects.propublica.org/nonprofits/organizations/834588432,2019-07-01,2023
Plamen Art Foundation,IL,Chicago,A40,2,fail,,"Assets too low ($1) -- likely dormant or inactive. Minimum threshold: $50,000.",1,1,,,,0,https://projects.propublica.org/nonprofits/organizations/263287848,2019-04-01,2019
3iii Talent Foundation,IL,Naperville,A60,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/993198133,2025-02-01,
Armin Homann Foundation,IL,Niles,A23,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/821654348,2017-06-01,
Arquetopia Foundation Inc,IL,Chicago,A23,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/990383175,2013-08-01,
Art & Soul Foundation,IL,Chicago,A99,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/261343489,2014-07-01,
Arthur Ray Foundation,IL,Naperville,A31,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/208892382,2009-09-01,
Aura Historical Foundation,IL,Jerseyville,A82,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/394373729,2025-09-01,
Ballet Makkai Foundation,IL,Highland Park,A99,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/453575249,2014-08-01,
Bandung Philharmonic Foundation,IL,Chicago,A69,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/822373181,2017-08-01,
Ben Price Foundation,IL,Morris,A12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,17732,,,,0,https://projects.propublica.org/nonprofits/organizations/863277053,2021-11-01,
Beverly Blossom Foundation,IL,Chicago,A62,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/473587572,2018-09-01,
Blatik Foundation Inc,IL,Belleville,A12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/932721570,2024-08-01,
Cairo Heritage Foundation,IL,Cairo,A20,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/471641077,2017-02-01,
Chicago Chopin Foundation,IL,Riverside,A68,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/271362508,2011-09-01,
City Lights Foundation,IL,Chicago,A68,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/264502462,2024-05-01,
Clay Heirs Foundation,IL,Lynwood,A01,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/931348377,2023-06-01,
Crawford - Hale Foundation,IL,Vandalia,A80,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/371406169,2001-04-01,
Debut Theatre Foundation,IL,Buffalo Grove,A60,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/334871129,2025-09-01,
Enumbra Nigeria Foundation,IL,Aurora,A20,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/363900642,2024-06-01,
Expert Initiatives Foundation,IL,Chicago,A23,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,15,,,,0,https://projects.propublica.org/nonprofits/organizations/455532456,2012-09-01,
Feom Arts Foundation,IL,Chicago,A25,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/392180978,2025-07-01,
Frankfort Preservation Foundation,IL,Frankfort,A82,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/364384940,2007-09-01,
Frederick Hart Foundation,IL,Northbrook,A51,2,fail,,"Assets too low ($27,821) -- likely dormant or inactive. Minimum threshold: $50,000.",27821,4971,,,,0,https://projects.propublica.org/nonprofits/organizations/272915847,2010-11-01,2023
Gioiaarts Foundation Incorporated,IL,Glen Ellyn,A90,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/833690420,2019-03-01,
Goldenvoice Audio Foundation,IL,Bellwood,A12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/823647447,2024-06-01,
Gospel Music Foundation,IL,Chicago,A68,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/363834057,2012-04-01,
Heritage Center Foundation,IL,Edelstein,A80,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/205982130,2007-08-01,
Horizons Foundation Inc,IL,Lisle,A20Z,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/363760146,1992-08-01,
Impact Charitable Foundation,IL,Fairview Heights,A12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/850699436,2020-04-01,
Integrity Dance Foundation,IL,Elgin,A63,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/881720386,2023-05-01,
Jahan Welfare Foundation,IL,Roselle,A23,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/460655789,2017-04-01,
Kemetic Educational Foundation,IL,Chicago,A23,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/810630696,2004-10-01,
King Mindaugas Foundation,IL,Chicago,A20,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/593770608,2005-04-01,
Learning Institute Foundation,IL,Nauvoo,A50,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/872677654,2022-01-01,
Locd Life Foundation,IL,Chicago,A23,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/332632986,2025-01-01,
Locust Grove Foundation,IL,Marion,A23,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/872182950,2022-02-01,
Lucerna Music Foundation,IL,Baileyville,A68,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/933146313,2024-03-01,
Maitreya Publishing Foundation,IL,Chicago,A33Z,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/364197815,1998-12-01,
Momence Heritage Foundation,IL,Momence,A80,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/833613008,2019-03-01,
Mr Theater Foundation,IL,Palos Hills,A65,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/460958385,2014-12-01,
Nassip Foundation Inc,IL,Chicago,A23,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/273670625,2011-09-01,
Nick Teddy Foundation,IL,Port Byron,A12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/455177573,2022-02-01,
Outstanding Uplift Foundation,IL,Chicago,A99,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/870945194,2021-08-01,
Pachacamac Folk Foundation,IL,Chicago,A25,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/450698818,2019-11-01,
Padanjali Foundation Inc,IL,Hoffman Est,A60,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/260171704,2008-07-01,
Paul Thek Foundation,IL,Champaign,A20,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/934823550,2024-10-01,
Petrucci Music Foundation,IL,Belleville,A68,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/932623583,2023-09-01,
Philanthropy Phil Foundation,IL,Rock Island,A12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/824239658,2020-04-01,
Qfr Foundation Nfp,IL,Plainfield,A23,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/334943942,2025-08-01,
Randolph Society Foundation,IL,Chester,A80,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/822709062,2017-09-01,
Rd Petrolea Foundation,IL,South Elgin,A50,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/991657350,2024-08-01,
Ruby Marionneaux Foundation,IL,Chicago,A11,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/871600010,2022-04-01,
Salvatore Martirano Foundation,IL,Champaign,A99,2,fail,,"Assets too low ($4,502) -- likely dormant or inactive. Minimum threshold: $50,000.",4502,3990,,,,0,https://projects.propublica.org/nonprofits/organizations/371388218,1999-10-01,2023
Salvi Foundation Usa,IL,Chicago,A25,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/820933048,2018-05-01,
San Antonio Foundation,IL,Aurora,A12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/472012855,2015-03-01,
Sky Bank Foundation,IL,Roselle,A70,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/852625243,2021-05-01,
Solidarity Relief Foundation,IL,Palos Hills,A12,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/991899501,2024-09-01,
